,약국명,주소,전화번호
4952,해맑은약국,"서울특별시 서초구 남부순환로350길 4, 2층(양재동,대진빌딩)",02-579-7715
4953,해바라기약국,"서울특별시 강서구 양천로57길 9-14, 가양제일프라자 1층 107호 (가양동)",02-3663-3033
4954,해바라기약국,"서울특별시 강남구 강남대로 320, 1층 (역삼동)",02-552-5679
4955,해봄약국,"서울특별시 서대문구 통일로 135, 충정빌딩 3층 (충정로2가)",02-363-2385
4956,해빛온누리약국,"서울특별시 영등포구 영신로34길 10, 1층 108호 (영등포동4가, 영남빌딩)",02-2069-3828
4957,해성약국,"서울특별시 강남구 테헤란로 504, 지하1층 (대치동,해성빌딩)",02-528-3528
4958,해성약국,서울특별시 송파구 가락로 111 (석촌동),02-414-5567
4959,해솔약국,서울특별시 관악구 남부순환로 1733(봉천동),02-2625-0026
4960,해솔온누리약국,"서울특별시 구로구 구일로4길 30, 신영상가 102호 (구로동)",02-830-5366
4961,해오름약국,"서울특별시 성동구 독서당로 220, 102호 (옥수동)",02-2298-7973
4962,해오름약국,"서울특별시 강남구 봉은사로73길 5, 1층 (삼성동)",02-545-7617
4963,해오름약국,"서울특별시 마포구 대흥로 34, (용강동)",02-719-7942
4964,해오름약국,"서울특별시 송파구 올림픽로35길 124, 4층 7호 (신천동, 장미아파트 에이상가)",02-422-7254
4965,해오름약국,"서울특별시 성북구 솔샘로25길 20, 211호 (정릉동, 풍림아파트상가)",02-912-2302
4966,해오름온누리약국,서울특별시 은평구 응암로 215 (응암동) 명남더블레스아파트2차,02-303-8077
4967,해인약국,"서울특별시 광진구 아차산로33길 63, 1층 (화양동)",02-467-2519
4968,해정약국,서울특별시 광진구 군자로 93,02-467-2282
4969,해태보라매약국,"서울특별시 동작구 보라매로3길 29 (신대방동,해태보라매타워상가동 1층 28호)",02-833-0853
4970,해태사랑약국,"서울특별시 동작구 보라매로3길 29, 3층 306호 (신대방동, 해태보라매타워)",070-4189-7273
4971,해피약국,서울특별시 용산구 서빙고로 17 용산센트럴파크해링턴스퀘어 상가동 2층 108호 (한강로3가),02-6953-8785
4972,해피약국,"서울특별시 서초구 강남대로 365, 대우도씨에빛 1층 (서초동)",02-582-2590
4973,해피홈약국,"서울특별시 송파구 오금로 512, 207호 (거여동, 거여역2차쌍용아파트 207호)",02-449-0113
4974,햇님약국,서울특별시 광진구 천호대로111길 19 (중곡동),02-777-0012
4975,햇님약국,"서울특별시 성북구 길음로 33, 상가A동 지하1층 2호 (길음동, 길음뉴타운)",02-3292-1734
4976,햇님온누리약국,"서울특별시 영등포구 의사당대로 108, 304호(여의도동, 아일렉스상가)",02-761-5520
4977,햇빛약국,"서울특별시 강남구 자곡로 120, 107호 (자곡동, 세곡드림프라자)",02-459-3353
4978,햇빛약국,"서울특별시 마포구 마포대로 68, 408-2호 (도화동, 마포아크로타워)",02-711-5982
4979,햇빛약국,서울특별시 도봉구 도당로13길 16 (방학동),02-6081-5255
4980,햇빛온누리약국,"서울특별시 강서구 등촌로 59-1, 1층 (화곡동)",02-2062-7159
4981,햇살 온누리약국,"서울특별시 중랑구 사가정로 384, 1층 101호 (면목동)",02-434-5102
4982,햇살애약국,서울특별시 양천구 목동중앙북로 95 (목동),02-2642-6415
4983,햇살약국,"서울특별시 노원구 섬밭로 134, 114동 105-5호 (공릉동, 풍림아파트)",02-973-5589
4984,햇살약국,서울특별시 양천구 목동중앙로 71  (목동),02-2653-3698
4985,햇살약국,"서울특별시 송파구 위례성대로20길 31, 1층 (오금동)",02-406-5258
4986,햇살약국,"서울특별시 종로구 자하문로 58, 1층 (창성동)",02-723-5489
4987,햇살약국,"서울특별시 마포구 백범로 13, 신촌르메이에르타운II 3층 309호 (노고산동)",02-6956-8457
4988,햇살약국,"서울특별시 강북구 한천로 1038, 천지빌딩,유료주차장 1층 (수유동)",02-991-4047
4989,햇살약국,"서울특별시 구로구 경인로67길 23 (신도림동,대우푸르지오2차 101동 311호)",02-2631-4959
4990,햇살약국,"서울특별시 동대문구 장한로 22, 2층 (장안동)",02-2217-1190
4991,햇살약국,"서울특별시 강동구 동남로71길 32, 환타지아 103호 (명일동)",024417716
4992,햇살약국,서울특별시 서대문구 수색로 100,02-309-2656
4993,햇살약국,"서울특별시 은평구 진관4로 17, 820동 1층 113호 (진관동, 은평뉴타운상림마을)",02-387-5358
4994,햇살약국,"서울특별시 성동구 마장로 291, 3층 (마장동)",02-2298-2825
4995,햇살온누리약국,"서울특별시 동작구 상도로 345, 1층 (상도동)",02-401-6599
4996,햇살온누리약국,서울특별시 광진구 능동로13길 39,02-467-8667
4997,햇살온누리약국,"서울특별시 강서구 화곡로 142, 114호 (화곡동, 메가박스)",02-2699-6314
4998,햇살온누리약국,서울특별시 영등포구 당산로 223 (당산동5가) ,02-2069-0823
4999,행복가득약국,"서울특별시 강북구 노해로 81, (수유동)",02-992-1037
5000,행복가득약국,"서울특별시 서대문구 신촌로 73, 1층 (창천동, 거화빌딩)",02-336-3667
5001,행복나눔약국,"서울특별시 서초구 잠원로 24 , 406호 (반포동, 반포자이플라자)",02-533-3107
5002,행복나무약국,"서울특별시 강동구 천호대로157길 54, 1층 (천호동)",02-487-8880
5003,행복나무약국,"서울특별시 강서구 강서로 193, 101호 (화곡동)",02-2065-8864
5004,행복약국,"서울특별시 동작구 등용로 115, 101호 (대방동, 엘리시아빌딩)",02-822-9095
5005,행복약국,"서울특별시 강동구 천호대로 1113, 기연빌딩 1층 (길동)",02-478-2111
5006,행복약국,"서울특별시 은평구 은평로 52-3, 1층 (신사동, 홍인근생주택)",02-303-6637
5007,행복약국,"서울특별시 관악구 관악로30길 12, 301호 (봉천동, 봉천우성아파트)",050-71473-0376
5008,행복약국,"서울특별시 양천구 남부순환로59길 3, 1층 102호 (신월동, 우영아파트)",02-2606-0783
5009,행복약국,"서울특별시 서대문구 거북골로 17, 1층 (홍은동)",02-6407-3119
5010,행복약국,"서울특별시 마포구 연희로 5, 지하1층 (동교동)",02-324-5615
5011,행복약국,서울특별시 서초구 사임당로 151,02-521-2829
5012,행복약국,서울특별시 영등포구 양평로 127 (양평동5가),02-2631-6967
5013,행복약국,서울특별시 노원구 동일로 985 (공릉동) 1층,02-930-0300
5014,행복약국,서울특별시 송파구 양산로 42 (거여동),02-403-4888
5015,행복온누리약국,서울특별시 강남구 개포로 231 (개포동) 1층일부,02-574-8376
5016,행복을 주는 약국,"서울특별시 용산구 새창로 70, 212호 (도원동, 도원동삼성래미안)",02-3275-3723
5017,행복을여는서래약국,서울특별시 서초구 서래로5길 6,02-537-6979
5018,행복을주는약국,서울특별시 노원구 동일로 1036 (공릉동) 1층,02-977-4203
5019,행복이 가득한 수약국,"서울특별시 강북구 도봉로 245, 1층 (미아동)",02-984-6388
5020,행복이가득한약국,서울특별시 관악구 남부순환로 1443 (신림동),02-865-4703
5021,행복이꽃피는약국,서울특별시 은평구 가좌로 271,02-308-7475
5022,행복이열리는건강약국,서울특별시 동작구 상도로 301 (상도1동),02-823-0700
5023,행복이열리는건강약국,서울특별시 성동구 성수이로 113  (성수동2가),02-462-3685
5024,행복이열리는약국,"서울특별시 성동구 독서당로 299-2, 1층 (금호동3가)",02-2253-6060
5025,행복한 참약국,"서울특별시 서대문구 수색로 100, 4단지 상가1동 1-13호 (북가좌동, DMC래미안e편한세상)",02-302-2764
5026,행복한문약국,"서울특별시 양천구 남부순환로 356, 1층 (신월동)",02-2606-2289
5027,행복한미래약국,"서울특별시 강남구 언주로 707, 2층 일부호 (논현동)",02-515-3800
5028,행복한수약국,서울특별시 강남구 강남대로 446,02-558-7430
5029,행복한수약국,서울특별시 영등포구 영중로2길 1 1층 (영등포동3가),02-2672-2340
5030,행복한약국,"서울특별시 성동구 독서당로 218, 상가동 (옥수동, 옥수삼성아파트)",02-2297-4487
5031,행복한약국,서울특별시 중구 다산로 230 (신당동),02-2235-1145
5032,행복한약국,서울특별시 은평구 응암로 248-1,02-383-8332
5033,행복한약국,"서울특별시 서초구 서초중앙로 49, 동양라디안루키 제1층 제102호 (서초동)",02-588-1185
5034,행복한약국,"서울특별시 광진구 자양로15길 27, 1층 (자양동)",02-447-7114
5035,행복한약국,서울특별시 노원구 공릉로 187  (공릉동),02-979-5059
5036,행복한약국,"서울특별시 성북구 보문로34길 59, 1층(동선동1가)",02-927-8253
5037,행복한약국,"서울특별시 강남구 테헤란로 222, 도원빌딩 지하1층 일부 (역삼동)",02-3453-6795
5038,행복한약국,서울특별시 영등포구 경인로 775,02-554-7455
5039,행복한약국,"서울특별시 양천구 중앙로 275, (신정동)",02-2606-8933
5040,행복한약국,"서울특별시 마포구 신촌로 270, 308호 (아현동, 수창빌딩)",02-393-1137
5041,행복한약국,"서울특별시 동대문구 답십리로66길 95, 1층 (장안동)",02-2245-2611
5042,행복한약국,"서울특별시 중랑구 망우로 474, (망우동)",02-439-8591
5043,행복한약수약국,"서울특별시 중구 동호로 193, 3층 (신당동)",02-2253-2917
5044,행복한온누리약국,서울특별시 강서구 수명로 82,02-2667-8835
5045,행복한온누리약국,"서울특별시 양천구 목동동로8길 23, 메리트윈 상가동 105호 (신정동)",02-2644-4488
5046,행복한온누리약국,"서울특별시 강동구 동남로73길 26, 203호 (명일동, 고덕복합빌딩)",02-416-8173
5047,행복한온누리약국,서울특별시 강남구 도곡로 184,02-578-8791
5048,행복한우리약국,"서울특별시 송파구 풍성로25길 41, 백원빌딩 (풍납동)",02-483-5139
5049,행복한우리약국,서울특별시 금천구 금하로 717  (시흥동),02-808-7911
5050,행복한정약국,"서울특별시 동대문구 이문로 188, 1층 (이문동)",02-969-7700
5051,행운약국,"서울특별시 서대문구 증가로 138, 남가좌프라자 1층 102호 (남가좌동)",02-6405-7797
5052,행운약국,"서울특별시 강남구 논현로 836, 삼신빌딩 1층 102호 (신사동)",02-543-8360
5053,행운약국,서울특별시 종로구 대명길 21-2(명륜4가),02-765-9997
5054,행운약국,"서울특별시 영등포구 도림로48길 4, 1층 5호 (대림동, 대림스타빌딩)",02-848-1223
5055,허니약국,"서울특별시 관악구 보라매로5길 5, 104호 (봉천동, 보라매우성아파트)",02-851-0819
5056,허브약국,"서울특별시 성북구 보국문로 160, 1층 (정릉동)",02-913-6786
5057,허브약국,"서울특별시 마포구 마포대로 73, 104호(도화동,SK허브그린)",02-2130-3030
5058,허브약국,"서울특별시 동대문구 경희대로 19-3, 1층 (회기동)",02-6405-7771
5059,허브약국,"서울특별시 성동구 금호로 158-2, 지1층 (금호동1가)",02-2297-0999
5060,허브약국,서울특별시 중구 다산로 82  (신당동),02-2235-0502
5061,허브약국,"서울특별시 강서구 마곡중앙4로 10, A동 104호 (마곡동)",02-2664-7507
5062,허브약국,"서울특별시 관악구 남부순환로 1471, 1층 (신림동)",02-813-0831
5063,허브온누리약국,서울특별시 강동구 천호대로 1092 (성내동) 에스케이허브진,070-8885-5264
5064,허지웅약국,"서울특별시 강남구 테헤란로 532, 1층 105호 (대치동)",02-553-0777
5065,헤르바당산역약국,"서울특별시 영등포구 양평로 지하 40, 당산역 지하1층 (당산동6가)",02-2636-3398
5066,헬로팜약국,"서울특별시 송파구 올림픽로12길 5, 정호빌딩 (잠실동)",02-415-1121
5067,헬리오메디칼약국,"서울특별시 송파구 송파대로 345, 상가1A동 2층 2036호 (가락동, 헬리오시티)",02-400-3815
5068,헬리오이화약국,"서울특별시 송파구 송파대로 345, 1A동 1층 1002호 (가락동, 헬리오시티)",02-409-3016
5069,현대약국,"서울특별시 성북구 삼양로 66, B01호 (길음동, 동부크리닉)",02-980-9802
5070,현대약국,"서울특별시 중구 동호로 196, (신당동)",02-2238-2767
5071,현대약국,서울특별시 강북구 도봉로67길 18 (수유동),02-988-1614
5072,현대약국,"서울특별시 성동구 독서당로 384, 중앙노인정 102호 (응봉동)",02-2292-0217
5073,현대약국,서울특별시 영등포구 도림로 158,02-848-1933
5074,현대약국,"서울특별시 종로구 통일로 246-10, 113호 (무악동)",02-725-6569
5075,현대약국,서울특별시 서대문구 거북골로14길 32,02-303-6600
5076,현대약국,"서울특별시 금천구 두산로 70 , T-113호(현대지식산업센터)",02-2181-3677
5077,현대약국,서울특별시 동작구 장승배기로10길 47 (상도동),02-815-5650
5078,현대영약국,서울특별시 서초구 강남대로 375,02-525-5143
5079,현대온누리약국,서울특별시 종로구 율곡로 75,02-746-7750
5080,현대온누리약국,서울특별시 용산구 이촌로 280  (이촌동),02-795-9842
5081,현대온누리약국,"서울특별시 광진구 광나루로56길 85, 테크노-마트21 지하1층 D-12호 (구의동)",02-3424-1120
5082,현대제이드약국,"서울특별시 강동구 강동대로 155, 1층 102호 (성내동)",02-484-1511
5083,현대파크빌약국,서울특별시 구로구 공원로 41,02-868-5116
5084,현명약국,서울특별시 동작구 상도로15길 120(상도동),02-813-8600
5085,현약국,"서울특별시 금천구 가산디지털1로 149, 1층 103호 (가산동, 신한이노플렉스)",02-830-4040
5086,현약국,"서울특별시 성북구 북악산로 844, 상가동 지하층 102-1호 (돈암동, 브라운스톤 돈암 아파트)",02-926-1860
5087,현약국,"서울특별시 송파구 송파대로39길 1, 1층 102호 (석촌동)",02-425-0077
5088,현약국,서울특별시 광진구 광나루로 508 ,070-4240-1131
5089,현온누리약국,서울특별시 강남구 강남대로 560 지하1층 2호 (논현동),02-3446-7012
5090,현우약국,"서울특별시 서대문구 연세로 29-1, 1층 (창천동)",02-334-3979
